여행나라,여행도시,날짜,최고_기온,최저_기온,강수량,습도,적설량,불쾌지수
스위스,체르마트,2016-02-01,2.18,-5.82,5.84,81.14,2.57,43.89
스위스,체르마트,2016-03-01,3.0,-5.65,3.35,75.26,1.75,44.71
스위스,체르마트,2016-04-01,7.54,1.3,4.69,82.77,1.1,49.42
스위스,체르마트,2016-05-01,10.22,3.86,7.96,84.45,1.47,51.43
스위스,체르마트,2016-06-01,15.5,7.57,8.13,84.77,0.34,55.42
스위스,체르마트,2016-07-01,21.08,11.97,5.42,74.84,0.03,59.81
스위스,체르마트,2016-08-01,21.32,11.71,4.75,75.06,0.0,59.78
스위스,체르마트,2016-09-01,17.98,9.11,3.89,80.6,0.05,57.25
스위스,체르마트,2016-10-01,10.36,2.21,4.58,76.84,0.68,51.03
스위스,체르마트,2016-11-01,4.09,-2.71,9.6,83.07,2.04,45.56
스위스,체르마트,2016-12-01,2.28,-3.31,1.27,55.29,0.63,45.7
스위스,체르마트,2017-01-01,-3.86,-10.77,2.05,69.55,1.43,39.94
스위스,체르마트,2017-02-01,1.53,-4.93,2.14,77.14,1.5,44.58
스위스,체르마트,2017-03-01,4.82,-2.65,5.05,80.81,3.54,46.52
스위스,체르마트,2017-04-01,4.59,-3.12,2.4,80.4,1.69,46.57
스위스,체르마트,2017-05-01,9.27,2.13,3.36,83.03,2.35,50.63
스위스,체르마트,2017-06-01,16.64,7.84,1.98,82.87,0.62,56.17
스위스,체르마트,2017-07-01,18.0,9.0,1.62,82.55,0.41,57.22
스위스,체르마트,2017-08-01,18.77,10.0,2.43,84.13,0.52,57.96
스위스,체르마트,2017-09-01,11.71,3.5,1.53,84.8,0.8,52.36
스위스,체르마트,2017-10-01,11.37,2.64,1.59,71.03,1.02,51.86
스위스,체르마트,2017-11-01,2.92,-3.49,3.4,73.27,2.38,45.58
스위스,체르마트,2017-12-01,-1.23,-8.07,5.85,74.45,4.09,41.44
스위스,체르마트,2018-01-01,0.89,-5.49,14.24,81.9,9.97,42.1
스위스,체르마트,2018-02-01,-3.23,-10.63,1.95,81.46,1.37,40.28
스위스,체르마트,2018-03-01,0.11,-5.85,3.52,81.77,2.45,43.38
스위스,체르마트,2018-04-01,7.17,0.2,4.07,79.33,2.85,48.86
스위스,체르마트,2018-05-01,9.97,4.92,3.82,90.16,2.6,52.07
스위스,체르마트,2018-06-01,15.36,6.71,1.01,86.17,0.35,55.21
스위스,체르마트,2018-07-01,19.23,9.3,1.14,78.97,0.14,57.85
스위스,체르마트,2018-08-01,19.34,9.65,1.74,80.68,0.21,58.04
스위스,체르마트,2018-09-01,17.35,7.27,0.77,80.0,0.21,56.26
스위스,체르마트,2018-10-01,10.77,2.52,7.25,84.9,5.06,51.13
스위스,체르마트,2018-11-01,3.51,-1.44,7.74,86.0,5.42,46.12
스위스,체르마트,2018-12-01,1.26,-5.44,5.7,72.42,3.99,43.69
스위스,체르마트,2019-01-01,-3.93,-10.05,2.85,74.81,2.0,40.04
스위스,체르마트,2019-02-01,2.51,-3.62,1.7,52.21,1.18,45.6
스위스,체르마트,2019-03-01,2.96,-5.34,3.53,66.19,2.46,44.8
스위스,체르마트,2019-04-01,3.76,-2.95,5.85,84.53,4.08,45.83
스위스,체르마트,2019-05-01,6.45,0.43,2.26,84.77,1.57,48.84
스위스,체르마트,2019-06-01,15.49,7.86,2.27,82.43,0.89,55.7
스위스,체르마트,2019-07-01,19.63,9.75,1.65,77.68,0.51,58.21
스위스,체르마트,2019-08-01,19.76,9.43,1.49,77.26,0.02,58.13
스위스,체르마트,2019-09-01,15.28,6.47,1.44,82.73,0.84,55.06
스위스,체르마트,2019-10-01,10.85,4.32,5.84,83.42,3.77,52.05
스위스,체르마트,2019-11-01,1.47,-2.74,9.63,88.73,6.73,44.36
스위스,체르마트,2019-12-01,2.38,-3.24,6.19,70.19,4.33,45.05
스위스,체르마트,2020-01-01,1.99,-4.85,1.61,62.94,1.13,44.89
스위스,체르마트,2020-02-01,3.37,-4.56,4.76,67.52,3.34,45.12
스위스,체르마트,2020-03-01,2.98,-5.04,2.7,78.61,1.88,45.06
스위스,체르마트,2020-04-01,7.25,0.13,0.97,70.77,0.68,49.19
스위스,체르마트,2020-05-01,10.45,3.75,3.53,83.87,2.4,51.8
스위스,체르마트,2020-06-01,12.99,6.03,2.25,88.47,1.44,53.9
스위스,체르마트,2020-07-01,19.77,8.93,1.29,78.0,0.09,57.93
스위스,체르마트,2020-08-01,19.45,9.16,2.59,78.29,0.7,57.89
스위스,체르마트,2020-09-01,15.03,5.24,1.11,85.27,0.49,54.46
스위스,체르마트,2020-10-01,6.5,0.84,6.66,82.71,4.6,48.57
스위스,체르마트,2020-11-01,5.47,-0.59,0.37,72.7,0.26,48.23
스위스,체르마트,2020-12-01,-0.74,-6.3,3.1,81.29,2.17,42.9
스위스,체르마트,2021-01-01,-3.46,-8.59,6.9,79.03,4.83,40.03
스위스,체르마트,2021-02-01,3.8,-3.09,1.56,70.93,1.09,46.37
스위스,체르마트,2021-03-01,1.88,-5.52,2.13,71.68,1.49,44.49
스위스,체르마트,2021-04-01,2.88,-4.19,1.46,80.4,1.02,45.55
스위스,체르마트,2021-05-01,6.7,0.78,5.77,82.1,4.03,48.73
스위스,체르마트,2021-06-01,14.47,7.97,1.29,89.13,0.28,55.35
스위스,체르마트,2021-07-01,17.16,8.8,3.85,86.03,0.93,56.76
스위스,체르마트,2021-08-01,17.17,8.23,1.55,81.26,0.22,56.56
스위스,체르마트,2021-09-01,15.09,7.1,2.13,82.83,1.06,55.22
스위스,체르마트,2021-10-01,8.7,0.2,3.05,75.0,2.06,49.61
스위스,체르마트,2021-11-01,2.79,-2.94,2.78,77.7,1.95,45.84
스위스,체르마트,2021-12-01,1.54,-5.8,4.53,68.61,3.17,43.84
스위스,체르마트,2022-01-01,1.21,-5.19,1.21,57.9,0.84,44.49
스위스,체르마트,2022-02-01,1.6,-5.63,5.22,63.82,3.64,43.82
스위스,체르마트,2022-03-01,2.61,-4.74,0.66,61.94,0.46,45.34
스위스,체르마트,2022-04-01,5.32,-2.84,3.71,76.03,2.6,46.83
스위스,체르마트,2022-05-01,11.7,4.1,0.88,86.35,0.61,52.64
스위스,체르마트,2022-06-01,18.0,7.83,1.72,82.0,0.38,56.74
스위스,체르마트,2022-07-01,20.88,9.75,0.81,76.42,0.01,58.71
스위스,체르마트,2022-08-01,19.31,8.31,1.42,80.48,0.3,57.48
스위스,체르마트,2022-09-01,13.53,4.97,1.49,82.0,0.8,53.72
스위스,체르마트,2022-10-01,12.62,4.72,2.86,83.48,1.78,53.16
스위스,체르마트,2022-11-01,4.35,-2.69,2.35,75.93,1.64,46.66
스위스,체르마트,2022-12-01,1.61,-4.59,3.82,75.0,2.68,44.5
스위스,체르마트,2023-01-01,-1.1,-7.21,1.9,72.13,1.34,42.59
스위스,체르마트,2023-02-01,2.35,-4.95,0.47,66.64,0.33,45.18
스위스,체르마트,2023-03-01,3.8,-4.49,5.58,76.74,3.91,45.21
스위스,체르마트,2023-04-01,3.53,-4.74,2.34,84.37,1.63,45.46
스위스,체르마트,2023-05-01,9.16,4.1,4.76,88.52,3.34,51.31
스위스,체르마트,2023-06-01,14.76,6.43,0.68,88.3,0.11,54.86
스위스,체르마트,2023-07-01,18.05,8.22,1.61,88.16,0.17,56.92
스위스,체르마트,2023-08-01,17.47,8.02,2.81,88.87,1.33,56.58
스위스,체르마트,2023-09-01,16.38,6.38,1.44,88.03,0.44,55.48
스위스,체르마트,2023-10-01,11.87,3.92,3.42,82.42,2.3,52.48
스위스,체르마트,2023-11-01,3.31,-4.63,6.7,79.57,4.64,44.77
스위스,체르마트,2023-12-01,3.07,-3.01,5.53,70.77,3.74,45.55
스위스,체르마트,2024-01-01,2.63,-2.97,2.79,66.35,1.9,45.76
스위스,체르마트,2024-02-01,3.58,-2.23,3.14,80.03,2.18,46.42
스위스,체르마트,2024-03-01,3.24,-2.28,9.55,85.19,6.59,45.38
스위스,체르마트,2024-04-01,5.14,-0.53,4.89,79.9,3.39,47.58
스위스,체르마트,2024-05-01,7.75,2.79,6.13,92.52,4.26,50.02
스위스,체르마트,2024-06-01,12.2,5.29,2.81,95.0,0.94,53.23
스위스,체르마트,2024-07-01,18.18,8.66,1.01,89.77,0.06,57.16
스위스,체르마트,2024-08-01,17.87,6.71,0.74,94.61,0.0,56.24
스위스,체르마트,2024-09-01,11.14,5.03,4.55,93.63,1.92,52.57
스위스,체르마트,2024-10-01,9.82,3.66,6.24,92.1,3.96,51.29
스위스,체르마트,2024-11-01,6.96,-1.69,3.11,66.67,2.17,48.07
스위스,체르마트,2024-12-01,1.07,-6.65,3.65,70.81,2.52,43.43
스위스,체르마트,2025-01-01,0.97,-6.32,3.85,74.29,2.63,43.49
스위스,체르마트,2025-02-01,3.39,-6.14,0.81,72.11,0.55,45.06
스위스,체르마트,2025-03-01,3.56,-5.77,2.05,83.26,1.4,45.09
스위스,체르마트,2025-04-01,7.34,-1.18,8.45,82.3,5.84,47.86
스위스,체르마트,2025-05-01,10.06,2.82,2.91,85.1,2.0,51.29
스위스,체르마트,2025-06-01,18.82,8.42,0.99,78.33,0.11,57.33
스위스,취리히,2014-01-01,7.31,0.51,2.47,84.23,0.24,49.21
스위스,취리히,2014-02-01,9.07,0.04,2.66,78.54,0.19,49.73
스위스,취리히,2014-03-01,13.33,2.14,1.21,72.68,0.05,52.49
스위스,취리히,2014-04-01,16.49,5.8,2.33,71.83,0.0,55.26
스위스,취리히,2014-05-01,17.84,8.38,3.31,72.48,0.0,56.88
스위스,취리히,2014-06-01,23.72,13.36,2.11,64.07,0.0,61.41
스위스,취리히,2014-07-01,23.6,14.72,8.06,77.06,0.0,62.21
스위스,취리히,2014-08-01,21.35,13.85,4.34,77.48,0.0,60.69
스위스,취리히,2014-09-01,20.34,11.98,2.69,81.77,0.0,59.44
스위스,취리히,2014-10-01,18.12,9.7,3.27,83.06,0.0,57.56
스위스,취리히,2014-11-01,12.58,4.94,3.43,87.33,0.09,53.21
스위스,취리히,2014-12-01,5.98,1.14,2.93,85.87,0.76,48.87
스위스,취리히,2015-01-01,5.55,-0.32,3.61,82.48,0.95,48.0
스위스,취리히,2015-02-01,4.46,-2.58,1.54,77.29,0.72,46.86
스위스,취리히,2015-03-01,11.78,2.05,2.68,73.42,0.07,51.7
스위스,취리히,2015-04-01,15.75,4.34,3.53,68.37,0.03,54.29
스위스,취리히,2015-05-01,18.98,9.74,6.14,75.29,0.0,57.94
스위스,취리히,2015-06-01,22.5,13.35,3.63,75.63,0.0,60.95
스위스,취리히,2015-07-01,27.95,17.4,1.54,64.55,0.0,64.79
스위스,취리히,2015-08-01,26.4,16.71,2.79,69.35,0.0,63.96
스위스,취리히,2015-09-01,18.68,10.4,2.27,74.23,0.0,58.08
스위스,취리히,2015-10-01,14.39,7.14,1.63,81.45,0.0,54.96
스위스,취리히,2015-11-01,12.18,4.88,2.47,80.93,0.37,53.07
스위스,취리히,2015-12-01,9.58,1.56,0.69,85.55,0.0,50.75
스위스,취리히,2016-01-01,6.25,-0.05,5.49,83.65,0.68,48.2
스위스,취리히,2016-02-01,8.63,1.22,4.23,80.55,0.89,49.9
스위스,취리히,2016-03-01,9.59,0.78,2.02,77.1,0.49,50.32
스위스,취리히,2016-04-01,14.77,5.12,3.82,76.17,0.08,54.19
스위스,취리히,2016-05-01,18.51,8.28,5.6,74.55,0.0,57.1
스위스,취리히,2016-06-01,20.98,12.71,6.34,80.3,0.0,60.1
스위스,취리히,2016-07-01,24.55,15.36,3.58,75.42,0.0,62.67
스위스,취리히,2016-08-01,24.68,15.46,3.0,74.68,0.0,62.73
스위스,취리히,2016-09-01,22.01,13.53,2.03,78.87,0.0,60.76
스위스,취리히,2016-10-01,13.81,6.15,1.5,81.94,0.0,54.32
스위스,취리히,2016-11-01,9.67,2.75,2.86,82.67,0.15,51.1
스위스,취리히,2016-12-01,6.19,-0.76,0.11,84.97,0.02,48.48
스위스,취리히,2017-01-01,0.4,-7.01,2.0,85.48,0.86,43.27
스위스,취리히,2017-02-01,8.83,-0.29,2.43,83.86,0.23,49.52
스위스,취리히,2017-03-01,14.24,3.32,2.55,76.39,0.05,53.27
스위스,취리히,2017-04-01,14.53,4.16,4.25,74.57,0.25,53.66
스위스,취리히,2017-05-01,20.53,9.42,2.95,74.58,0.0,58.45
스위스,취리히,2017-06-01,25.23,15.31,3.84,72.77,0.0,62.95
스위스,취리히,2017-07-01,24.84,15.85,4.15,75.52,0.0,63.03
스위스,취리히,2017-08-01,25.84,15.94,4.99,78.9,0.0,63.55
스위스,취리히,2017-09-01,18.22,10.72,3.94,80.9,0.0,58.03
스위스,취리히,2017-10-01,16.67,8.08,2.09,82.35,0.0,56.28
스위스,취리히,2017-11-01,8.53,2.34,3.9,85.63,0.25,50.36
스위스,취리히,2017-12-01,4.5,-0.19,3.89,85.71,1.2,47.58
스위스,취리히,2018-01-01,8.22,1.65,4.91,85.0,0.41,49.85
스위스,취리히,2018-02-01,2.71,-2.95,2.55,79.11,0.6,45.84
스위스,취리히,2018-03-01,9.65,0.06,2.43,77.42,0.26,50.01
스위스,취리히,2018-04-01,20.02,6.67,1.21,69.47,0.03,57.1
스위스,취리히,2018-05-01,21.1,10.72,2.57,75.94,0.0,59.23
스위스,취리히,2018-06-01,24.14,14.1,3.22,71.43,0.0,61.94
스위스,취리히,2018-07-01,28.23,16.68,1.49,63.06,0.0,64.61
스위스,취리히,2018-08-01,27.99,17.24,2.67,66.9,0.0,64.84
스위스,취리히,2018-09-01,22.9,12.9,2.63,77.37,0.0,60.89
스위스,취리히,2018-10-01,17.39,7.69,2.66,81.74,0.09,56.41
스위스,취리히,2018-11-01,9.3,3.43,0.75,90.4,0.03,51.4
스위스,취리히,2018-12-01,6.44,1.49,4.17,87.77,0.26,49.08
스위스,취리히,2019-01-01,3.4,-1.46,2.74,83.13,0.93,46.73
스위스,취리히,2019-02-01,9.77,-0.72,1.64,77.39,0.57,49.81
스위스,취리히,2019-03-01,12.45,2.52,2.08,72.45,0.1,52.22
스위스,취리히,2019-04-01,15.27,4.57,2.73,75.67,0.43,54.22
스위스,취리히,2019-05-01,15.76,6.89,5.28,77.0,0.06,55.32
스위스,취리히,2019-06-01,26.01,14.44,3.63,74.57,0.0,62.9
스위스,취리히,2019-07-01,27.05,16.66,3.82,68.48,0.0,64.29
스위스,취리히,2019-08-01,25.55,15.83,3.88,77.71,0.0,63.3
스위스,취리히,2019-09-01,21.35,11.87,3.44,78.47,0.0,59.84
스위스,취리히,2019-10-01,16.64,9.1,4.82,85.23,0.0,56.66
스위스,취리히,2019-11-01,9.21,3.33,3.4,88.3,0.04,51.11
스위스,취리히,2019-12-01,7.08,1.0,2.61,86.26,0.2,49.31
스위스,취리히,2020-01-01,6.51,-0.79,1.34,86.74,0.12,48.47
스위스,취리히,2020-02-01,10.39,2.32,4.03,74.38,0.38,51.13
스위스,취리히,2020-03-01,11.15,1.52,2.12,73.65,0.06,51.26
스위스,취리히,2020-04-01,19.3,6.09,1.09,63.3,0.0,56.56
스위스,취리히,2020-05-01,19.35,8.83,2.86,71.84,0.0,57.71
스위스,취리히,2020-06-01,22.18,12.81,5.42,75.7,0.0,60.64
스위스,취리히,2020-07-01,25.6,15.44,3.62,71.77,0.0,63.14
스위스,취리히,2020-08-01,26.02,16.65,5.44,74.84,0.0,63.96
스위스,취리히,2020-09-01,21.95,12.51,1.86,80.13,0.0,60.31
스위스,취리히,2020-10-01,14.3,7.33,4.58,83.71,0.0,54.9
스위스,취리히,2020-11-01,9.79,3.31,1.42,89.8,0.0,51.5
스위스,취리히,2020-12-01,5.07,0.14,3.35,90.39,0.91,48.02
스위스,취리히,2021-01-01,3.31,-1.52,5.4,84.87,1.69,46.31
스위스,취리히,2021-02-01,9.07,-0.07,2.21,79.46,0.36,49.73
스위스,취리히,2021-03-01,10.99,0.68,2.27,73.94,0.36,50.84
스위스,취리히,2021-04-01,14.58,2.36,1.6,66.47,0.32,53.07
스위스,취리히,2021-05-01,15.52,6.77,5.7,74.87,0.0,55.15
스위스,취리히,2021-06-01,24.75,14.48,5.12,76.37,0.0,62.46
스위스,취리히,2021-07-01,23.57,14.91,7.35,80.77,0.0,62.25
스위스,취리히,2021-08-01,22.23,14.33,4.16,80.03,0.0,61.27
스위스,취리히,2021-09-01,21.69,12.4,1.73,83.37,0.0,60.15
스위스,취리히,2021-10-01,15.2,6.23,1.05,84.06,0.0,54.94
스위스,취리히,2021-11-01,7.43,2.29,1.81,88.2,0.33,50.07
스위스,취리히,2021-12-01,5.48,0.22,4.48,89.42,0.84,48.1
스위스,취리히,2022-01-01,5.56,-0.96,1.73,84.65,0.58,47.96
스위스,취리히,2022-02-01,8.97,0.62,2.94,75.86,0.33,49.91
스위스,취리히,2022-03-01,13.42,0.89,0.35,67.94,0.0,52.07
스위스,취리히,2022-04-01,15.04,4.19,3.51,71.37,0.38,53.92
스위스,취리히,2022-05-01,22.05,11.17,3.92,73.16,0.0,59.84
스위스,취리히,2022-06-01,26.18,14.78,4.64,73.67,0.0,63.17
스위스,취리히,2022-07-01,28.09,15.8,2.87,65.77,0.0,64.3
스위스,취리히,2022-08-01,27.46,15.62,3.59,68.77,0.0,64.01
스위스,취리히,2022-09-01,19.68,11.57,5.09,79.4,0.0,59.02
스위스,취리히,2022-10-01,19.03,10.76,3.43,87.58,0.0,58.39
스위스,취리히,2022-11-01,10.87,5.17,3.63,88.23,0.03,52.57
스위스,취리히,2022-12-01,5.45,0.13,3.43,88.9,0.4,48.17
스위스,취리히,2023-01-01,5.81,0.6,1.86,82.65,0.32,48.69
스위스,취리히,2023-02-01,8.5,-0.29,1.19,79.96,0.12,49.51
스위스,취리히,2023-03-01,11.92,2.88,3.78,76.61,0.23,52.04
스위스,취리히,2023-04-01,13.61,4.58,5.41,77.93,0.2,53.39
스위스,취리히,2023-05-01,19.38,9.54,4.34,78.39,0.0,58.02
스위스,취리히,2023-06-01,26.52,14.37,1.56,62.27,0.0,62.96
스위스,취리히,2023-07-01,26.33,16.13,6.42,73.06,0.0,63.94
스위스,취리히,2023-08-01,26.01,16.15,4.95,76.19,0.0,63.71
스위스,취리히,2023-09-01,24.71,14.03,2.35,80.63,0.0,62.11
스위스,취리히,2023-10-01,18.87,9.37,3.39,82.58,0.0,57.73
스위스,취리히,2023-11-01,9.53,3.7,7.41,85.23,0.54,51.09
스위스,취리히,2023-12-01,6.89,0.88,6.2,87.71,0.49,48.81
스위스,취리히,2024-01-01,6.27,-0.79,3.52,85.16,0.39,48.12
스위스,취리히,2024-02-01,11.02,2.57,2.21,84.34,0.05,51.64
스위스,취리히,2024-03-01,13.88,3.41,4.02,80.03,0.24,53.08
스위스,취리히,2024-04-01,15.96,4.59,4.16,76.07,0.6,54.46
스위스,취리히,2024-05-01,19.65,10.11,5.11,78.16,0.0,58.39
스위스,취리히,2024-06-01,22.96,13.92,5.85,79.8,0.0,61.48
스위스,취리히,2024-07-01,26.24,16.11,4.28,77.74,0.0,63.74
스위스,취리히,2024-08-01,27.35,16.68,2.39,78.26,0.0,64.32
스위스,취리히,2024-09-01,20.02,11.62,4.77,82.4,0.0,59.19
스위스,취리히,2024-10-01,16.61,9.32,3.58,89.29,0.0,56.75
스위스,취리히,2024-11-01,9.27,3.13,3.0,89.37,0.7,51.08
스위스,취리히,2024-12-01,5.08,0.02,3.29,89.32,0.58,47.98
스위스,취리히,2025-01-01,6.14,-0.69,3.51,85.71,0.18,48.1
스위스,취리히,2025-02-01,7.22,0.19,1.13,87.04,0.08,49.18
스위스,취리히,2025-03-01,12.57,2.6,1.58,78.68,0.0,52.34
스위스,취리히,2025-04-01,17.22,5.7,1.94,74.7,0.0,55.53
스위스,취리히,2025-05-01,19.39,9.3,4.84,74.1,0.0,57.92
스위스,취리히,2025-06-01,25.79,15.0,4.14,73.24,0.0,63.07
네팔,카트만두,2014-01-01,15.39,6.69,0.53,72.29,0.0,55.23
네팔,카트만두,2014-02-01,16.28,6.64,1.46,72.43,0.0,55.54
네팔,카트만두,2014-03-01,20.27,8.92,0.94,62.71,0.0,58.12
네팔,카트만두,2014-04-01,25.36,12.59,0.59,46.87,0.0,61.7
네팔,카트만두,2014-05-01,25.88,16.61,5.61,63.06,0.0,63.89
네팔,카트만두,2014-06-01,25.05,18.96,16.1,85.83,0.0,65.36
네팔,카트만두,2014-07-01,23.95,19.59,18.86,92.35,0.0,65.33
네팔,카트만두,2014-08-01,23.65,19.15,28.18,91.39,0.0,65.61
네팔,카트만두,2014-09-01,23.2,17.91,9.4,87.87,0.0,63.53
네팔,카트만두,2014-10-01,21.47,13.76,3.64,77.68,0.0,60.69
네팔,카트만두,2014-11-01,17.94,11.38,0.12,83.33,0.0,58.18
네팔,카트만두,2014-12-01,16.08,8.2,0.74,76.13,0.0,56.12
네팔,카트만두,2015-01-01,14.89,6.62,1.32,69.26,0.0,54.97
네팔,카트만두,2015-02-01,16.82,8.42,1.01,73.0,0.0,56.51
네팔,카트만두,2015-03-01,19.77,10.86,3.26,66.61,0.0,58.74
네팔,카트만두,2015-04-01,21.79,13.38,4.71,68.53,0.0,60.69
네팔,카트만두,2015-05-01,24.82,16.23,3.86,72.52,0.0,63.16
네팔,카트만두,2015-06-01,25.22,19.03,9.51,81.07,0.0,64.96
네팔,카트만두,2015-07-01,24.45,19.44,13.32,87.58,0.0,65.08
네팔,카트만두,2015-08-01,23.87,19.25,12.79,90.84,0.0,64.68
네팔,카트만두,2015-09-01,23.82,18.29,8.76,87.23,0.0,63.94
네팔,카트만두,2015-10-01,21.59,14.27,1.67,77.65,0.0,60.89
네팔,카트만두,2015-11-01,18.61,11.99,0.28,78.17,0.0,58.69
네팔,카트만두,2015-12-01,14.48,7.88,0.14,76.13,0.0,55.35
네팔,카트만두,2016-01-01,13.04,6.22,0.3,78.0,0.0,54.09
네팔,카트만두,2016-02-01,18.01,8.69,0.63,66.59,0.0,57.11
네팔,카트만두,2016-03-01,21.57,12.21,2.17,57.45,0.0,60.04
네팔,카트만두,2016-04-01,26.22,13.58,0.69,52.1,0.0,62.46
네팔,카트만두,2016-05-01,24.26,16.45,12.3,75.1,0.0,63.52
네팔,카트만두,2016-06-01,24.57,18.89,13.22,88.4,0.0,64.87
네팔,카트만두,2016-07-01,23.6,19.55,23.38,92.97,0.0,65.46
네팔,카트만두,2016-08-01,25.11,19.66,14.56,87.71,0.0,65.6
네팔,카트만두,2016-09-01,22.99,18.39,16.78,90.33,0.0,64.12
네팔,카트만두,2016-10-01,21.96,15.81,3.82,80.84,0.0,61.77
네팔,카트만두,2016-11-01,19.15,11.41,0.01,73.8,0.0,58.68
네팔,카트만두,2016-12-01,16.9,9.84,0.08,72.65,0.0,57.13
네팔,카트만두,2017-01-01,16.96,6.24,0.81,66.68,0.0,55.67
네팔,카트만두,2017-02-01,20.04,8.72,0.54,70.79,0.0,57.95
네팔,카트만두,2017-03-01,19.94,10.25,3.06,70.16,0.0,58.55
네팔,카트만두,2017-04-01,24.52,14.97,3.93,67.57,0.0,62.5
네팔,카트만두,2017-05-01,24.98,16.97,7.62,77.68,0.0,63.79
네팔,카트만두,2017-06-01,26.2,19.24,15.63,85.4,0.0,66.01
네팔,카트만두,2017-07-01,25.85,20.35,29.79,88.68,0.0,67.6
네팔,카트만두,2017-08-01,25.47,20.3,31.51,89.68,0.0,67.52
네팔,카트만두,2017-09-01,25.67,19.27,9.02,86.9,0.0,65.23
네팔,카트만두,2017-10-01,23.47,16.04,2.48,82.39,0.0,62.44
네팔,카트만두,2017-11-01,20.29,10.33,0.21,76.3,0.0,58.7
네팔,카트만두,2017-12-01,19.21,8.08,0.0,71.23,0.0,57.35
네팔,카트만두,2018-01-01,16.44,5.07,0.35,74.39,0.0,55.0
네팔,카트만두,2018-02-01,19.2,8.79,0.89,67.04,0.0,57.63
네팔,카트만두,2018-03-01,22.57,11.54,0.74,60.74,0.0,60.13
네팔,카트만두,2018-04-01,23.51,13.92,4.95,70.67,0.0,61.68
네팔,카트만두,2018-05-01,24.16,16.62,8.5,80.81,0.0,63.33
네팔,카트만두,2018-06-01,25.94,19.29,21.94,87.53,0.0,66.42
네팔,카트만두,2018-07-01,26.16,20.54,29.09,90.32,0.0,67.82
네팔,카트만두,2018-08-01,25.9,20.26,33.53,90.26,0.0,67.91
네팔,카트만두,2018-09-01,25.6,18.41,15.6,88.0,0.0,65.32
네팔,카트만두,2018-10-01,22.19,13.06,1.03,76.61,0.0,60.61
네팔,카트만두,2018-11-01,19.96,9.83,0.18,73.83,0.0,58.37
네팔,카트만두,2018-12-01,16.38,6.05,0.34,72.26,0.0,55.38
네팔,카트만두,2019-01-01,15.78,5.15,1.06,68.81,0.0,54.74
네팔,카트만두,2019-02-01,17.12,7.36,3.16,73.18,0.0,56.15
네팔,카트만두,2019-03-01,20.45,9.6,1.72,67.42,0.0,58.48
네팔,카트만두,2019-04-01,22.59,13.87,5.15,80.93,0.0,61.27
네팔,카트만두,2019-05-01,26.53,16.81,2.18,71.65,0.0,64.01
네팔,카트만두,2019-06-01,26.49,19.18,11.89,85.17,0.0,65.8
네팔,카트만두,2019-07-01,25.45,20.15,37.89,89.42,0.0,67.96
네팔,카트만두,2019-08-01,26.68,20.22,22.97,88.0,0.0,67.38
네팔,카트만두,2019-09-01,24.8,19.25,23.3,89.07,0.0,65.92
네팔,카트만두,2019-10-01,22.71,14.53,1.3,82.9,0.0,61.44
네팔,카트만두,2019-11-01,21.02,11.77,0.27,80.9,0.0,59.58
네팔,카트만두,2019-12-01,16.05,6.14,0.69,69.9,0.0,55.26
네팔,카트만두,2020-01-01,14.24,5.86,2.93,76.13,0.0,54.32
네팔,카트만두,2020-02-01,16.19,7.16,1.47,79.97,0.0,55.72
네팔,카트만두,2020-03-01,20.12,10.19,1.82,75.42,0.0,58.59
네팔,카트만두,2020-04-01,22.65,13.41,4.61,72.3,0.0,61.07
네팔,카트만두,2020-05-01,23.52,16.11,9.12,83.77,0.0,62.85
네팔,카트만두,2020-06-01,24.84,19.19,24.59,88.83,0.0,66.01
네팔,카트만두,2020-07-01,25.34,20.53,41.57,91.23,0.0,68.43
네팔,카트만두,2020-08-01,26.29,20.39,25.24,89.71,0.0,67.46
네팔,카트만두,2020-09-01,25.37,19.53,16.31,89.63,0.0,65.8
네팔,카트만두,2020-10-01,24.94,16.18,0.98,78.1,0.0,63.01
네팔,카트만두,2020-11-01,21.14,10.17,0.12,66.03,0.0,58.98
네팔,카트만두,2020-12-01,18.08,6.95,0.07,69.68,0.0,56.43
네팔,카트만두,2021-01-01,18.49,6.73,0.0,64.87,0.0,56.52
네팔,카트만두,2021-02-01,19.7,7.31,0.8,65.21,0.0,57.23
네팔,카트만두,2021-03-01,23.57,11.58,1.14,58.61,0.0,60.57
네팔,카트만두,2021-04-01,26.41,14.49,0.66,47.7,0.0,62.91
네팔,카트만두,2021-05-01,23.63,16.45,14.8,83.06,0.0,63.38
네팔,카트만두,2021-06-01,25.44,19.23,21.22,88.0,0.0,66.08
네팔,카트만두,2021-07-01,25.66,20.52,41.95,90.52,0.0,68.65
네팔,카트만두,2021-08-01,25.32,20.4,25.34,90.39,0.0,66.96
네팔,카트만두,2021-09-01,25.18,19.05,14.99,88.7,0.0,65.37
네팔,카트만두,2021-10-01,23.67,16.35,8.4,85.1,0.0,62.98
네팔,카트만두,2021-11-01,19.44,9.07,0.37,79.4,0.0,57.85
